Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-02 00:00:00-05:00,8071.31982421875,8083.89013671875,7928.47998046875,7928.7001953125,0,0.0,0.0
2019-12-03 00:00:00-05:00,7865.9501953125,7913.58984375,7853.52001953125,7904.22998046875,0,0.0,0.0
2019-12-04 00:00:00-05:00,7941.52001953125,8012.39013671875,7923.60986328125,7923.60986328125,0,0.0,0.0
2019-12-05 00:00:00-05:00,7925.2900390625,7951.14013671875,7920.169921875,7936.77001953125,0,0.0,0.0
2019-12-06 00:00:00-05:00,7980.47998046875,8009.10986328125,7979.9501953125,7985.33984375,0,0.0,0.0
2019-12-09 00:00:00-05:00,7967.5400390625,7978.759765625,7934.0498046875,7936.259765625,0,0.0,0.0
2019-12-10 00:00:00-05:00,7936.259765625,7961.89990234375,7920.35986328125,7930.4501953125,0,0.0,0.0
2019-12-11 00:00:00-05:00,7930.4501953125,7983.509765625,7913.14990234375,7982.58984375,0,0.0,0.0
2019-12-12 00:00:00-05:00,7975.6201171875,8026.25,7959.669921875,7995.22021484375,0,0.0,0.0
2019-12-13 00:00:00-05:00,7978.43017578125,8035.91015625,7971.72998046875,7993.81982421875,0,0.0,0.0
2019-12-16 00:00:00-05:00,7995.2099609375,8007.5,7980.6201171875,7982.2001953125,0,0.0,0.0
2019-12-17 00:00:00-05:00,7977.02001953125,7978.72021484375,7926.5400390625,7948.39990234375,0,0.0,0.0
2019-12-18 00:00:00-05:00,7951.490234375,7954.58984375,7887.93994140625,7893.3798828125,0,0.0,0.0
2019-12-19 00:00:00-05:00,7905.77978515625,7946.419921875,7884.259765625,7940.5400390625,0,0.0,0.0
2019-12-20 00:00:00-05:00,7971.10009765625,8010.759765625,7964.91015625,8006.93994140625,0,0.0,0.0
2019-12-23 00:00:00-05:00,8030.8701171875,8081.66015625,8028.52001953125,8057.81982421875,0,0.0,0.0
2019-12-24 00:00:00-05:00,8071.18994140625,8072.0498046875,8026.330078125,8030.47998046875,0,0.0,0.0
2019-12-26 00:00:00-05:00,8039.31005859375,8042.330078125,8005.64990234375,8030.72021484375,0,0.0,0.0
2019-12-27 00:00:00-05:00,8042.10986328125,8046.60986328125,8000.85986328125,8010.25,0,0.0,0.0
2019-12-30 00:00:00-05:00,8011.60009765625,8019.02001953125,7971.18994140625,7992.06982421875,0,0.0,0.0
2019-12-31 00:00:00-05:00,7984.4501953125,8012.740234375,7952.080078125,7969.830078125,0,0.0,0.0
2020-01-02 00:00:00-05:00,7996.509765625,8123.97998046875,7996.509765625,8123.77001953125,0,0.0,0.0
2020-01-03 00:00:00-05:00,8092.35986328125,8229.1103515625,8092.35986328125,8222.599609375,0,0.0,0.0
2020-01-06 00:00:00-05:00,8222.599609375,8244.51953125,8194.6396484375,8237.6298828125,0,0.0,0.0
2020-01-07 00:00:00-05:00,8211.6396484375,8272.76953125,8186.22021484375,8249.9404296875,0,0.0,0.0
2020-01-08 00:00:00-05:00,8249.9404296875,8289.66015625,8218.51953125,8227.330078125,0,0.0,0.0
2020-01-09 00:00:00-05:00,8244.349609375,8324.4404296875,8244.349609375,8316.48046875,0,0.0,0.0
2020-01-10 00:00:00-05:00,8324.0498046875,8328.6796875,8246.490234375,8257.7001953125,0,0.0,0.0
2020-01-13 00:00:00-05:00,8294.48046875,8360.7998046875,8289.5,8350.900390625,0,0.0,0.0
2020-01-14 00:00:00-05:00,8340.990234375,8356.6298828125,8299.7900390625,8326.849609375,0,0.0,0.0
2020-01-15 00:00:00-05:00,8333.0302734375,8399.9599609375,8333.0302734375,8375.9599609375,0,0.0,0.0
