Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-03,554.0,554.5,553.7999877929688,553.9000244140625,46,0.0,0.0
2025-01-02,556.5499877929688,556.5499877929688,555.2000122070312,555.9500122070312,46,0.0,0.0
2024-12-31,548.2999877929688,550.3499755859375,548.2999877929688,549.7999877929688,54,0.0,0.0
2024-12-30,550.5,550.5,548.0499877929688,548.0499877929688,156,0.0,0.0
2024-12-27,542.2999877929688,542.2999877929688,542.2999877929688,542.2999877929688,0,0.0,0.0
2024-12-26,541.2000122070312,541.2000122070312,540.75,540.75,1,0.0,0.0
2024-12-24,541.8499755859375,541.8499755859375,541.6500244140625,541.6500244140625,1,0.0,0.0
2024-12-23,534.9500122070312,537.4000244140625,534.9500122070312,537.4000244140625,7,0.0,0.0
2024-12-20,533.9000244140625,538.5499877929688,533.9000244140625,538.5499877929688,2,0.0,0.0
2024-12-19,540.2999877929688,540.2999877929688,535.2000122070312,536.0,5,0.0,0.0
2024-12-18,541.2000122070312,541.2000122070312,536.6500244140625,539.5999755859375,13,0.0,0.0
2024-12-17,535.9000244140625,538.9500122070312,535.9000244140625,538.9500122070312,1,0.0,0.0
2024-12-16,291.7900085449219,544.9500122070312,291.7900085449219,544.9500122070312,1,0.0,0.0
2024-12-13,548.0,548.0,548.0,548.0,3,0.0,0.0
2024-12-12,543.75,546.2999877929688,543.75,546.2999877929688,110,0.0,0.0
2024-12-11,539.6500244140625,547.2000122070312,539.6500244140625,546.4500122070312,306,0.0,0.0
2024-12-10,539.3499755859375,540.0,539.2999877929688,539.2999877929688,351,0.0,0.0
2024-12-09,538.0,539.75,538.0,538.5999755859375,199,0.0,0.0
2024-12-06,532.4500122070312,532.4500122070312,531.0,532.0999755859375,182,0.0,0.0
2024-12-05,536.0,536.0,536.0,536.0,0,0.0,0.0
2024-12-04,541.5,541.5,536.0,536.0,5,0.0,0.0
2024-12-03,539.75,539.75,539.75,539.75,0,0.0,0.0
2024-12-02,535.7999877929688,535.7999877929688,533.2999877929688,534.0999755859375,3,0.0,0.0
2024-11-29,540.7999877929688,540.8499755859375,537.0999755859375,537.4500122070312,25,0.0,0.0
2024-11-27,538.2000122070312,538.25,537.3499755859375,537.3499755859375,3,0.0,0.0
2024-11-26,541.6500244140625,541.6500244140625,539.4500122070312,539.4500122070312,1,0.0,0.0
2024-11-25,544.2000122070312,544.2000122070312,539.4000244140625,539.4000244140625,4,0.0,0.0
2024-11-22,545.7000122070312,546.7999877929688,545.7000122070312,546.7999877929688,8,0.0,0.0
2024-11-21,543.9500122070312,544.2000122070312,543.9500122070312,543.9500122070312,1,0.0,0.0
2024-11-20,541.5499877929688,541.5499877929688,540.1500244140625,540.1500244140625,2,0.0,0.0
2024-11-19,537.2000122070312,541.2999877929688,537.2000122070312,539.9000244140625,8,0.0,0.0
2024-11-18,532.0499877929688,537.75,532.0499877929688,537.75,7,0.0,0.0
2024-11-15,522.75,523.8400268554688,522.75,523.8400268554688,14,0.0,0.0
2024-11-14,526.5999755859375,528.1500244140625,526.5999755859375,528.1500244140625,7,0.0,0.0
2024-11-13,525.5,529.0999755859375,525.5,528.8499755859375,196,0.0,0.0
2024-11-12,527.0499877929688,528.5,527.0499877929688,528.5,280,0.0,0.0
2024-11-11,530.5,530.5,527.5999755859375,528.5,254,0.0,0.0
2024-11-08,541.25,541.25,537.1500244140625,537.9000244140625,204,0.0,0.0
2024-11-07,543.0,546.5,543.0,546.5,189,0.0,0.0
2024-11-06,533.5499877929688,540.8499755859375,533.5499877929688,540.8499755859375,2,0.0,0.0
2024-11-05,547.0,548.0999755859375,546.2000122070312,546.4500122070312,88,0.0,0.0
2024-11-04,542.0999755859375,543.6500244140625,541.4500122070312,543.1500244140625,10,0.0,0.0
2024-11-01,541.5,541.5,534.0,535.0499877929688,7,0.0,0.0
2024-10-31,535.4500122070312,540.0999755859375,533.2999877929688,538.4500122070312,52,0.0,0.0
2024-10-30,530.7000122070312,534.25,530.7000122070312,533.5499877929688,107,0.0,0.0
2024-10-29,528.0,528.5,525.8499755859375,527.3499755859375,30,0.0,0.0
2024-10-28,527.9000244140625,530.0999755859375,527.6500244140625,527.6500244140625,70,0.0,0.0
2024-10-25,544.0,545.9000244140625,544.0,545.9000244140625,27,0.0,0.0
2024-10-24,541.5999755859375,541.5999755859375,541.5999755859375,541.5999755859375,0,0.0,0.0
2024-10-23,542.5,542.5,541.75,541.75,4,0.0,0.0
2024-10-22,539.8499755859375,544.5499877929688,539.8499755859375,544.5499877929688,3,0.0,0.0
2024-10-21,537.4500122070312,538.0,534.4500122070312,537.5,8,0.0,0.0
2024-10-18,534.2000122070312,534.2000122070312,532.5499877929688,532.5499877929688,2,0.0,0.0
2024-10-17,535.7000122070312,536.0999755859375,535.7000122070312,536.0999755859375,3,0.0,0.0
2024-10-16,538.0499877929688,538.0499877929688,536.7999877929688,536.7999877929688,4,0.0,0.0
2024-10-15,534.5,535.5,534.5,535.5,20,0.0,0.0
2024-10-14,551.0499877929688,551.1500244140625,549.2000122070312,549.8499755859375,14,0.0,0.0
2024-10-11,558.2999877929688,558.8499755859375,558.2999877929688,558.8499755859375,304,0.0,0.0
2024-10-10,551.0999755859375,559.5,550.7999877929688,558.7000122070312,288,0.0,0.0
2024-10-09,543.0,547.75,543.0,547.25,201,0.0,0.0
