Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-03,113.96540069580078,115.38639831542969,113.51599884033203,113.96540069580078,0,0.0,0.0
2025-01-02,114.97650146484375,118.80960083007812,111.4843978881836,114.97650146484375,0,0.0,0.0
2024-12-31,114.97650146484375,118.51689910888672,112.91419982910156,114.97650146484375,0,0.0,0.0
2024-12-30,109.0,116.8855972290039,107.31490325927734,109.0,0,0.0,0.0
2024-12-27,103.97200012207031,113.3864974975586,103.8218002319336,103.97200012207031,0,0.0,0.0
2024-12-26,103.97200012207031,103.97200012207031,103.97200012207031,103.97200012207031,0,0.0,0.0
2024-12-25,103.97200012207031,103.97200012207031,103.0999984741211,103.97200012207031,0,0.0,0.0
2024-12-24,105.31909942626953,105.3550033569336,103.41230010986328,105.31909942626953,0,0.0,0.0
2024-12-23,106.25,107.40380096435547,103.79209899902344,106.25,0,0.0,0.0
2024-12-20,107.26599884033203,108.39830017089844,106.0968017578125,107.26599884033203,0,0.0,0.0
2024-12-19,108.33049774169922,108.93920135498047,106.9552001953125,108.33049774169922,0,0.0,0.0
2024-12-18,109.76750183105469,110.42659759521484,107.35369873046875,109.76750183105469,0,0.0,0.0
2024-12-17,108.94960021972656,110.08670043945312,106.58699798583984,108.94960021972656,0,0.0,0.0
2024-12-16,107.5,109.8772964477539,107.5,107.5,0,0.0,0.0
2024-12-13,109.96939849853516,110.03820037841797,106.6697006225586,109.96939849853516,0,0.0,0.0
2024-12-12,110.83329772949219,111.1177978515625,108.13469696044922,110.83329772949219,0,0.0,0.0
2024-12-11,108.51959991455078,114.02200317382812,107.24400329589844,108.51959991455078,0,0.0,0.0
2024-12-10,105.54409790039062,107.84339904785156,105.3219985961914,105.54409790039062,0,0.0,0.0
2024-12-09,103.5,106.59850311279297,103.5,103.5,0,0.0,0.0
2024-12-06,106.90460205078125,107.20279693603516,104.52960205078125,106.90460205078125,0,0.0,0.0
2024-12-05,110.37220001220703,110.65039825439453,105.7385025024414,110.37220001220703,0,0.0,0.0
2024-12-04,110.34970092773438,111.35379791259766,109.2802963256836,110.34970092773438,0,0.0,0.0
2024-12-03,111.82530212402344,112.92430114746094,110.7916030883789,111.82530212402344,0,0.0,0.0
2024-12-02,112.30000305175781,114.10279846191406,110.76249694824219,112.30000305175781,0,0.0,0.0
