Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-02 00:00:00-05:00,1806.75,1806.75,1806.75,1806.75,0,0.0,0.0
2019-12-03 00:00:00-05:00,1782.5,1782.5,1782.5,1782.5,0,0.0,0.0
2019-12-04 00:00:00-05:00,1771.5,1771.5,1771.5,1771.5,0,0.0,0.0
2019-12-05 00:00:00-05:00,1764.75,1764.75,1764.75,1764.75,0,0.0,0.0
2019-12-06 00:00:00-05:00,1770.5,1770.5,1770.5,1770.5,0,0.0,0.0
2019-12-09 00:00:00-05:00,1775.5,1775.5,1775.5,1775.5,0,0.0,0.0
2019-12-10 00:00:00-05:00,1772.5,1772.5,1772.5,1772.5,0,0.0,0.0
2019-12-11 00:00:00-05:00,1775.5,1775.5,1775.5,1775.5,0,0.0,0.0
2019-12-12 00:00:00-05:00,1786.75,1786.75,1786.75,1786.75,0,0.0,0.0
2019-12-13 00:00:00-05:00,1777.0,1777.0,1777.0,1777.0,0,0.0,0.0
2019-12-16 00:00:00-05:00,1784.75,1784.75,1784.75,1784.75,0,0.0,0.0
2019-12-17 00:00:00-05:00,1774.25,1774.25,1774.25,1774.25,0,0.0,0.0
2019-12-18 00:00:00-05:00,1788.75,1788.75,1788.75,1788.75,0,0.0,0.0
2019-12-19 00:00:00-05:00,1807.25,1807.25,1807.25,1807.25,0,0.0,0.0
2019-12-20 00:00:00-05:00,1808.25,1808.25,1808.25,1808.25,0,0.0,0.0
2019-12-23 00:00:00-05:00,1818.25,1818.25,1818.25,1818.25,0,0.0,0.0
2019-12-24 00:00:00-05:00,1823.0,1823.0,1823.0,1823.0,0,0.0,0.0
2019-12-26 00:00:00-05:00,1823.0,1823.0,1823.0,1823.0,0,0.0,0.0
2019-12-27 00:00:00-05:00,1835.5,1835.5,1835.5,1835.5,0,0.0,0.0
2019-12-30 00:00:00-05:00,1834.0,1845.0,1834.0,1834.0,3,0.0,0.0
2019-12-31 00:00:00-05:00,1824.5,1824.5,1824.5,1824.5,0,0.0,0.0
2020-01-02 00:00:00-05:00,1812.5,1812.5,1812.5,1812.5,0,0.0,0.0
2020-01-03 00:00:00-05:00,1830.0,1830.0,1830.0,1830.0,0,0.0,0.0
2020-01-06 00:00:00-05:00,1842.0,1842.0,1842.0,1842.0,4,0.0,0.0
2020-01-07 00:00:00-05:00,1822.0,1822.0,1822.0,1822.0,3,0.0,0.0
2020-01-08 00:00:00-05:00,1802.75,1802.75,1802.75,1802.75,0,0.0,0.0
2020-01-09 00:00:00-05:00,1803.5,1803.5,1803.5,1803.5,0,0.0,0.0
2020-01-10 00:00:00-05:00,1811.5,1811.5,1811.5,1811.5,0,0.0,0.0
2020-01-13 00:00:00-05:00,1798.0,1798.0,1798.0,1798.0,0,0.0,0.0
2020-01-14 00:00:00-05:00,1809.0,1809.0,1809.0,1809.0,0,0.0,0.0
2020-01-15 00:00:00-05:00,1800.25,1800.25,1800.25,1800.25,0,0.0,0.0
2020-01-16 00:00:00-05:00,1811.0,1811.0,1811.0,1811.0,0,0.0,0.0
2020-01-17 00:00:00-05:00,1809.25,1809.25,1809.25,1809.25,0,0.0,0.0
2020-01-21 00:00:00-05:00,1827.0,1827.0,1827.0,1827.0,0,0.0,0.0
2020-01-22 00:00:00-05:00,1814.0,1814.0,1814.0,1814.0,0,0.0,0.0
2020-01-23 00:00:00-05:00,1792.5,1792.5,1792.5,1792.5,0,0.0,0.0
2020-01-24 00:00:00-05:00,1786.0,1786.0,1786.0,1786.0,0,0.0,0.0
2020-01-27 00:00:00-05:00,1769.75,1769.75,1769.75,1769.75,0,0.0,0.0
2020-01-28 00:00:00-05:00,1764.5,1764.5,1764.5,1764.5,0,0.0,0.0
2020-01-29 00:00:00-05:00,1743.0,1743.0,1743.0,1743.0,0,0.0,0.0
2020-01-30 00:00:00-05:00,1751.75,1751.75,1751.75,1751.75,0,0.0,0.0
2020-01-31 00:00:00-05:00,1741.75,1741.75,1741.75,1741.75,0,0.0,0.0
2020-02-03 00:00:00-05:00,1706.75,1706.75,1706.75,1706.75,0,0.0,0.0
2020-02-04 00:00:00-05:00,1712.0,1712.0,1712.0,1712.0,0,0.0,0.0
2020-02-05 00:00:00-05:00,1728.0,1728.0,1728.0,1728.0,0,0.0,0.0
2020-02-06 00:00:00-05:00,1757.0,1757.0,1757.0,1757.0,0,0.0,0.0
2020-02-07 00:00:00-05:00,1737.0,1737.0,1737.0,1737.0,0,0.0,0.0
2020-02-10 00:00:00-05:00,1724.5,1724.5,1724.5,1724.5,0,0.0,0.0
2020-02-11 00:00:00-05:00,1749.75,1749.75,1749.75,1749.75,0,0.0,0.0
2020-02-12 00:00:00-05:00,1749.0,1749.0,1749.0,1749.0,0,0.0,0.0
2020-02-13 00:00:00-05:00,1754.75,1754.75,1754.75,1754.75,0,0.0,0.0
2020-02-14 00:00:00-05:00,1739.5,1739.5,1739.5,1739.5,9,0.0,0.0
2020-02-18 00:00:00-05:00,1718.75,1718.75,1718.75,1718.75,0,0.0,0.0
2020-02-19 00:00:00-05:00,1718.75,1718.75,1718.75,1718.75,0,0.0,0.0
2020-02-20 00:00:00-05:00,1709.5,1709.5,1709.5,1709.5,0,0.0,0.0
2020-02-21 00:00:00-05:00,1704.0,1704.0,1704.0,1704.0,0,0.0,0.0
2020-02-24 00:00:00-05:00,1693.25,1693.25,1693.25,1693.25,0,0.0,0.0
2020-02-25 00:00:00-05:00,1697.5,1697.5,1697.5,1697.5,0,0.0,0.0
2020-02-26 00:00:00-05:00,1684.5,1684.5,1684.5,1684.5,0,0.0,0.0
2020-02-27 00:00:00-05:00,1683.75,1683.75,1683.75,1683.75,0,0.0,0.0
2020-02-28 00:00:00-05:00,1682.0,1685.0,1682.0,1684.0,12,0.0,0.0
2020-03-02 00:00:00-05:00,1708.0,1708.0,1708.0,1708.0,0,0.0,0.0
2020-03-03 00:00:00-05:00,1717.25,1717.25,1717.25,1717.25,0,0.0,0.0
2020-03-04 00:00:00-05:00,1721.0,1721.25,1721.0,1721.25,8,0.0,0.0
2020-03-05 00:00:00-05:00,1709.25,1709.25,1709.25,1709.25,0,0.0,0.0
2020-03-06 00:00:00-05:00,1675.25,1675.25,1675.25,1675.25,0,0.0,0.0
2020-03-09 00:00:00-04:00,1660.75,1660.75,1660.75,1660.75,0,0.0,0.0
2020-03-10 00:00:00-04:00,1686.0,1686.0,1686.0,1686.0,0,0.0,0.0
2020-03-11 00:00:00-04:00,1681.0,1681.0,1681.0,1681.0,0,0.0,0.0
2020-03-12 00:00:00-04:00,1655.5,1655.5,1655.5,1655.5,0,0.0,0.0
2020-03-13 00:00:00-04:00,1668.0,1668.0,1668.0,1668.0,0,0.0,0.0
2020-03-16 00:00:00-04:00,1677.75,1677.75,1677.75,1677.75,0,0.0,0.0
2020-03-17 00:00:00-04:00,1653.0,1653.0,1653.0,1653.0,0,0.0,0.0
2020-03-18 00:00:00-04:00,1631.5,1631.5,1631.5,1631.5,0,0.0,0.0
2020-03-19 00:00:00-04:00,1625.5,1625.5,1625.5,1625.5,0,0.0,0.0
