Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-02 00:00:00-05:00,897.2999877929688,897.2999877929688,897.2999877929688,897.2999877929688,0,0.0,0.0
2019-12-03 00:00:00-05:00,909.2000122070312,909.2000122070312,909.2000122070312,909.2000122070312,0,0.0,0.0
2019-12-04 00:00:00-05:00,899.5,899.5,899.5,899.5,0,0.0,0.0
2019-12-05 00:00:00-05:00,898.5,898.5,898.5,898.5,0,0.0,0.0
2019-12-06 00:00:00-05:00,896.7999877929688,896.7999877929688,896.7999877929688,896.7999877929688,0,0.0,0.0
2019-12-09 00:00:00-05:00,896.4000244140625,896.4000244140625,896.4000244140625,896.4000244140625,0,0.0,0.0
2019-12-10 00:00:00-05:00,920.5,920.5,920.5,920.5,0,0.0,0.0
2019-12-11 00:00:00-05:00,937.4000244140625,937.4000244140625,937.4000244140625,937.4000244140625,0,0.0,0.0
2019-12-12 00:00:00-05:00,942.7000122070312,942.7000122070312,942.7000122070312,942.7000122070312,0,0.0,0.0
2019-12-13 00:00:00-05:00,926.7000122070312,926.7000122070312,926.7000122070312,926.7000122070312,0,0.0,0.0
2019-12-16 00:00:00-05:00,929.2999877929688,929.2999877929688,929.2999877929688,929.2999877929688,0,0.0,0.0
2019-12-17 00:00:00-05:00,927.7999877929688,927.7999877929688,927.7999877929688,927.7999877929688,0,0.0,0.0
2019-12-18 00:00:00-05:00,933.7000122070312,933.7000122070312,933.7000122070312,933.7000122070312,0,0.0,0.0
2019-12-19 00:00:00-05:00,933.5,933.5,933.5,933.5,0,0.0,0.0
2019-12-20 00:00:00-05:00,933.5,933.5999755859375,912.0999755859375,912.0999755859375,4,0.0,0.0
2019-12-23 00:00:00-05:00,936.7000122070312,936.7000122070312,936.7000122070312,936.7000122070312,0,0.0,0.0
2019-12-24 00:00:00-05:00,941.2999877929688,941.2999877929688,941.2999877929688,941.2999877929688,0,0.0,0.0
2019-12-26 00:00:00-05:00,952.0999755859375,952.0999755859375,952.0999755859375,952.0999755859375,0,0.0,0.0
2019-12-27 00:00:00-05:00,949.2999877929688,949.2999877929688,949.2999877929688,949.2999877929688,11063,0.0,0.0
2019-12-30 00:00:00-05:00,947.2000122070312,960.5999755859375,945.5999755859375,957.7000122070312,2110,0.0,0.0
2019-12-31 00:00:00-05:00,959.7999877929688,981.0999755859375,959.7999877929688,971.4000244140625,109,0.0,0.0
2020-01-02 00:00:00-05:00,985.0,990.0,978.5999755859375,978.5999755859375,2,0.0,0.0
2020-01-03 00:00:00-05:00,986.5,987.2000122070312,980.5999755859375,984.5,32,0.0,0.0
2020-01-06 00:00:00-05:00,985.7999877929688,985.7999877929688,960.0,960.4000244140625,65,0.0,0.0
2020-01-07 00:00:00-05:00,965.2999877929688,973.0,959.9000244140625,966.0,55,0.0,0.0
2020-01-08 00:00:00-05:00,968.9000244140625,968.9000244140625,956.0,959.0,23,0.0,0.0
2020-01-09 00:00:00-05:00,967.0999755859375,967.0999755859375,967.0999755859375,967.0999755859375,0,0.0,0.0
2020-01-10 00:00:00-05:00,972.0,981.5,972.0,981.2000122070312,12,0.0,0.0
2020-01-13 00:00:00-05:00,978.7999877929688,978.7999877929688,970.0999755859375,977.2999877929688,6,0.0,0.0
2020-01-14 00:00:00-05:00,982.2000122070312,982.2000122070312,981.5,982.2000122070312,9,0.0,0.0
2020-01-15 00:00:00-05:00,993.4000244140625,1020.4000244140625,993.4000244140625,1020.4000244140625,1,0.0,0.0
2020-01-16 00:00:00-05:00,1035.0,1035.0,995.7000122070312,995.7000122070312,62,0.0,0.0
2020-01-17 00:00:00-05:00,1016.4000244140625,1019.4000244140625,1013.2999877929688,1019.4000244140625,2,0.0,0.0
2020-01-21 00:00:00-05:00,1002.0,1002.0,1002.0,1002.0,0,0.0,0.0
2020-01-22 00:00:00-05:00,1015.7999877929688,1015.7999877929688,1015.7999877929688,1015.7999877929688,0,0.0,0.0
2020-01-23 00:00:00-05:00,1001.7000122070312,1001.7000122070312,1001.7000122070312,1001.7000122070312,0,0.0,0.0
2020-01-24 00:00:00-05:00,1005.2000122070312,1005.2000122070312,1005.2000122070312,1005.2000122070312,0,0.0,0.0
2020-01-27 00:00:00-05:00,985.9000244140625,985.9000244140625,984.2999877929688,985.9000244140625,20,0.0,0.0
2020-01-28 00:00:00-05:00,990.0999755859375,990.0999755859375,990.0999755859375,990.0999755859375,0,0.0,0.0
2020-01-29 00:00:00-05:00,968.5999755859375,968.5999755859375,968.5999755859375,968.5999755859375,3,0.0,0.0
2020-01-30 00:00:00-05:00,973.7000122070312,977.0999755859375,973.7000122070312,977.0999755859375,4,0.0,0.0
2020-01-31 00:00:00-05:00,959.2000122070312,959.2000122070312,959.2000122070312,959.2000122070312,0,0.0,0.0
2020-02-03 00:00:00-05:00,968.0,968.0,968.0,968.0,0,0.0,0.0
2020-02-04 00:00:00-05:00,963.4000244140625,963.4000244140625,963.4000244140625,963.4000244140625,0,0.0,0.0
2020-02-05 00:00:00-05:00,984.4000244140625,984.4000244140625,984.4000244140625,984.4000244140625,0,0.0,0.0
2020-02-06 00:00:00-05:00,964.7000122070312,964.7000122070312,964.7000122070312,964.7000122070312,0,0.0,0.0
2020-02-07 00:00:00-05:00,966.5999755859375,966.5999755859375,966.5999755859375,966.5999755859375,0,0.0,0.0
2020-02-10 00:00:00-05:00,964.2999877929688,964.2999877929688,964.2999877929688,964.2999877929688,0,0.0,0.0
2020-02-11 00:00:00-05:00,970.9000244140625,970.9000244140625,970.9000244140625,970.9000244140625,0,0.0,0.0
2020-02-12 00:00:00-05:00,964.5,964.5,964.5,964.5,0,0.0,0.0
2020-02-13 00:00:00-05:00,971.9000244140625,971.9000244140625,971.9000244140625,971.9000244140625,0,0.0,0.0
2020-02-14 00:00:00-05:00,966.0,966.0,966.0,966.0,0,0.0,0.0
2020-02-18 00:00:00-05:00,991.2999877929688,991.2999877929688,991.2999877929688,991.2999877929688,0,0.0,0.0
2020-02-19 00:00:00-05:00,1001.7000122070312,1001.7000122070312,1001.7000122070312,1001.7000122070312,0,0.0,0.0
2020-02-20 00:00:00-05:00,976.2000122070312,976.2000122070312,976.2000122070312,976.2000122070312,0,0.0,0.0
2020-02-21 00:00:00-05:00,973.4000244140625,973.4000244140625,973.4000244140625,973.4000244140625,6,0.0,0.0
2020-02-24 00:00:00-05:00,971.7000122070312,971.7000122070312,971.7000122070312,971.7000122070312,0,0.0,0.0
2020-02-25 00:00:00-05:00,929.7999877929688,929.7999877929688,929.7999877929688,929.7999877929688,4,0.0,0.0
2020-02-26 00:00:00-05:00,912.2999877929688,912.2999877929688,912.2999877929688,912.2999877929688,9,0.0,0.0
2020-02-27 00:00:00-05:00,903.5999755859375,903.5999755859375,903.5999755859375,903.5999755859375,0,0.0,0.0
2020-02-28 00:00:00-05:00,862.7999877929688,862.7999877929688,862.7999877929688,862.7999877929688,0,0.0,0.0
2020-03-02 00:00:00-05:00,858.2999877929688,858.2999877929688,858.2999877929688,858.2999877929688,2,0.0,0.0
2020-03-03 00:00:00-05:00,868.2000122070312,868.2000122070312,868.2000122070312,868.2000122070312,0,0.0,0.0
2020-03-04 00:00:00-05:00,874.0999755859375,874.0999755859375,874.0999755859375,874.0999755859375,0,0.0,0.0
2020-03-05 00:00:00-05:00,864.5999755859375,864.5999755859375,864.5999755859375,864.5999755859375,0,0.0,0.0
2020-03-06 00:00:00-05:00,895.2999877929688,895.2999877929688,895.2999877929688,895.2999877929688,0,0.0,0.0
2020-03-09 00:00:00-04:00,861.7000122070312,861.7000122070312,861.7000122070312,861.7000122070312,0,0.0,0.0
